surface_vertices,graph_nodes,graph_edges,graph_density,avg_degree,protein_id,split
401,148,3256,0.29931972789115646,22.0,1NWD_A,train
305,145,3722,0.35651340996168585,25.66896551724138,1NWW_A,train
310,146,3746,0.3538970240906944,25.65753424657534,1NWW_B,train
408,173,4246,0.2853878209436752,24.54335260115607,1NX1_A,train
256,108,2694,0.46625129802699894,24.944444444444443,1NZ0_A,train
244,106,2680,0.481581311769991,25.28301886792453,1NZ0_C,train
492,238,6474,0.22955004786724817,27.201680672268907,1O0W_A,train
504,239,6454,0.22692591681023874,27.00418410041841,1O0W_B,train
607,282,7378,0.18621438126246181,26.163120567375888,1O1N_A,train
317,146,3792,0.35824279641001416,25.972602739726028,1O1N_B,train
483,218,5704,0.24115334207077327,26.165137614678898,1O28_A,train
482,214,5542,0.24316616208152342,25.897196261682243,1O28_D,train
553,265,7670,0.21926815323041737,28.943396226415093,1O4U_A,train
554,266,7666,0.21750602922400342,28.81954887218045,1O4U_B,train
531,269,7742,0.21478111302224934,28.780669144981413,1O57_C,train
533,270,7648,0.21060167974666116,28.325925925925926,1O57_D,train
684,374,11490,0.1647288210921707,30.72192513368984,1O61_A,train
678,368,11392,0.1687003909489397,30.956521739130434,1O61_B,train
437,200,5282,0.26542713567839193,26.41,1O63_A,train
419,197,5178,0.26820677509582513,26.284263959390863,1O63_B,train
582,255,6492,0.20046317739694303,25.458823529411763,1O7L_C,train
576,254,6494,0.20211011173010487,25.566929133858267,1O7L_D,train
480,233,6696,0.24774308124907504,28.738197424892704,1O94_C,train
610,266,6684,0.18964392112356362,25.127819548872182,1O9I_A,train
625,266,6694,0.18992764931195916,25.165413533834588,1O9I_F,train
439,194,4882,0.26077666791303883,25.164948453608247,1O9K_A,train
333,144,3560,0.3457653457653458,24.72222222222222,1O9K_B,train
816,394,11118,0.14360444840547137,28.218274111675125,1OAN_A,train
810,394,11156,0.14409527130881802,28.314720812182742,1OAN_B,train
293,127,3272,0.40894888138982627,25.763779527559056,1OB8_B,train
661,364,11028,0.16692398510580328,30.296703296703296,1OC0_A,train
264,120,3200,0.4481792717086835,26.666666666666668,1OCW_H,train
221,110,2962,0.49407839866555464,26.927272727272726,1OCW_L,train
465,144,2290,0.22241647241647242,15.902777777777779,1OCZ_Q,train
263,109,2562,0.4352701325178389,23.504587155963304,1OCZ_R,train
281,102,2332,0.45272762570374686,22.862745098039216,1OEY_J,train
522,307,10306,0.21941197760320197,33.5700325732899,1OFU_A,train
525,307,10238,0.2179642758297673,33.3485342019544,1OFU_B,train
547,294,8806,0.20445311230294166,29.952380952380953,1OG6_B,train
647,390,12582,0.16586909234724145,32.261538461538464,1OJ7_A,train
651,390,12566,0.16565816360160834,32.22051282051282,1OJ7_D,train
662,370,11338,0.16608803925877097,30.643243243243244,1OLP_C,train
653,365,11160,0.16799638717446935,30.575342465753426,1OLP_D,train
561,320,10284,0.20148902821316614,32.1375,1OMO_A,train
474,253,7246,0.22730409686931427,28.640316205533598,1OMZ_A,train
467,255,7340,0.22664813957078894,28.784313725490197,1OMZ_B,train
605,375,12556,0.1790516934046346,33.48266666666667,1ONW_A,train
616,379,12646,0.176543675224414,33.36675461741425,1ONW_B,train
483,217,5678,0.2422768390510326,26.16589861751152,1OOQ_A,train
479,216,5636,0.24272179155900087,26.09259259259259,1OOQ_B,train
265,130,3576,0.4264758497316637,27.50769230769231,1OP9_B,train
661,375,11238,0.1602566844919786,29.968,1OPH_A,train
371,223,7210,0.2912778249101119,32.33183856502242,1OPH_B,train
419,212,5892,0.26343557185012967,27.79245283018868,1OQ1_B,train
679,346,10020,0.16788137723045993,28.959537572254334,1OQB_C,train
665,346,10034,0.1681159420289855,29.0,1OQB_D,train
359,156,3824,0.3162944582299421,24.512820512820515,1OR6_B,train
467,181,3952,0.24260282381829343,21.834254143646408,1OR7_A,train
606,223,4908,0.1982789964852745,22.00896860986547,1ORQ_C,train
350,132,2986,0.3453620171177423,22.62121212121212,1ORS_C,train
310,119,2728,0.388548639794901,22.92436974789916,1ORY_A,train
341,165,4572,0.33791574279379155,27.70909090909091,1OS2_E,train
343,165,4508,0.33318551367331856,27.32121212121212,1OS2_F,train
301,144,3976,0.3861693861693862,27.61111111111111,1OSG_F,train
697,342,9526,0.1633654027541973,27.853801169590643,1OSM_B,train
701,342,9526,0.1633654027541973,27.853801169590643,1OSM_C,train
574,251,6608,0.21061354581673306,26.326693227091635,1OSP_O,train
391,204,6230,0.3008789722785666,30.53921568627451,1OT8_B,train
360,192,6006,0.3275523560209424,31.28125,1OT8_C,train
496,255,7034,0.21719932067315115,27.584313725490198,1OTW_A,train
486,253,6924,0.21720308676830416,27.367588932806324,1OTW_B,train
381,134,2538,0.28481651890921333,18.940298507462686,1OV3_A,train
269,120,3186,0.446218487394958,26.55,1OW4_A,train
260,119,3192,0.4546360917248255,26.823529411764707,1OW4_B,train
247,108,2688,0.4652128764278297,24.88888888888889,1OX9_D,train
318,156,4176,0.34540942928039703,26.76923076923077,1OXK_C,train
251,128,3558,0.437746062992126,27.796875,1OXK_F,train
318,156,4180,0.3457402812241522,26.794871794871796,1OXK_G,train
253,128,3560,0.43799212598425197,27.8125,1OXK_H,train
387,214,6844,0.3002939756921592,31.981308411214954,1OY1_A,train
384,212,6788,0.30349637843154786,32.0188679245283,1OY1_B,train
330,218,5312,0.22458039149367945,24.36697247706422,1OY5_A,train
198,218,5310,0.22449583562338815,24.357798165137616,1OY5_C,train
422,226,6948,0.2732743362831858,30.743362831858406,1OYP_A,train
428,226,6948,0.2732743362831858,30.743362831858406,1OYP_B,train
401,274,10060,0.2689767653271303,36.715328467153284,1OYV_B,train
273,104,2450,0.45743091859596713,23.557692307692307,1OYV_I,train
328,131,3256,0.3823840281855549,24.85496183206107,1OZ7_A,train
300,123,3054,0.4070371851259496,24.829268292682926,1OZ7_B,train
336,144,3524,0.34226884226884224,24.47222222222222,1P27_A,train
253,129,3642,0.44113372093023256,28.232558139534884,1P2C_C,train
419,171,3946,0.2714826281389749,23.076023391812864,1P32_B,train
654,314,8780,0.1786695427443479,27.961783439490446,1P4O_B,train
300,101,2056,0.4071287128712871,20.356435643564357,1P4Q_B,train
344,185,5358,0.3148061104582844,28.962162162162162,1P69_A,train
274,124,3244,0.42538683451350645,26.161290322580644,1P6A_B,train
599,333,9804,0.1773580809725388,29.44144144144144,1P6X_A,train
596,331,9858,0.18049986267508927,29.78247734138973,1P6X_B,train
413,208,5652,0.2625418060200669,27.173076923076923,1P7G_J,train
419,208,5682,0.26393534002229657,27.317307692307693,1P7G_K,train
277,111,2558,0.419000819000819,23.045045045045047,1P8C_A,train
294,119,2796,0.3982338698191141,23.49579831932773,1P8C_E,train
543,294,8994,0.2088179981890367,30.591836734693878,1P9E_A,train
550,294,9012,0.2092359127951522,30.653061224489797,1P9E_B,train
476,245,7106,0.23773837403813985,29.00408163265306,1P9L_A,train
472,245,7134,0.23867514218802274,29.118367346938776,1P9L_B,train
543,280,7800,0.19969278033794163,27.857142857142858,1P9O_B,train
567,300,8826,0.19678929765886288,29.42,1P9U_F,train
403,236,7368,0.2657050126217093,31.220338983050848,1PB0_A,train
406,235,7324,0.266375704673577,31.16595744680851,1PB0_B,train
373,133,2700,0.30758714969241285,20.30075187969925,1PC6_B,train
379,183,5178,0.31093496667267156,28.295081967213115,1PCZ_A,train
371,183,5240,0.3146580195760524,28.633879781420767,1PCZ_B,train
560,331,10716,0.1962098324636089,32.37462235649547,1PFF_A,train
563,331,10738,0.19661265220177607,32.44108761329305,1PFF_B,train
566,266,7488,0.21245566747056321,28.150375939849624,1PIV_2,train
562,235,5670,0.20621931260229132,24.127659574468087,1PIV_3,train
640,306,8502,0.1821922211507554,27.784313725490197,1PK8_A,train
612,292,8206,0.1931459774984701,28.102739726027398,1PK8_B,train
603,285,7972,0.19698542129972818,27.971929824561403,1PK8_C,train
250,118,3140,0.4548746921628278,26.610169491525422,1PKQ_J,train
559,317,9590,0.19147067044683144,30.252365930599368,1POI_A,train
562,317,9622,0.19210957153695643,30.353312302839118,1POI_C,train
492,260,7930,0.23552123552123552,30.5,1POI_D,train
355,169,4756,0.3350239504085658,28.142011834319526,1PUI_A,train
342,164,4542,0.33981744725422713,27.695121951219512,1PUI_B,train
433,201,5366,0.2669651741293532,26.696517412935325,1PVH_A,train
349,169,4550,0.32051282051282054,26.923076923076923,1PVH_B,train
570,315,9874,0.19965625315943789,31.346031746031745,1PWE_F,train
550,343,11596,0.197705147221796,33.80758017492711,1PXT_A,train
398,183,4994,0.2998859064432835,27.2896174863388,1PXV_A,train
393,183,4962,0.297964330751216,27.114754098360656,1PXV_B,train
273,111,2636,0.43177723177723176,23.74774774774775,1PXV_C,train
272,111,2638,0.4321048321048321,23.765765765765767,1PXV_D,train
510,228,5944,0.22969317567045366,26.07017543859649,1PYA_F,train
483,309,9738,0.20464002017400076,31.514563106796118,1PYT_B,train
448,248,7588,0.24774715946193027,30.596774193548388,1PYT_C,train
479,251,7870,0.25083665338645417,31.35458167330677,1PYT_D,train
425,179,4342,0.2725503734856569,24.256983240223462,1PYW_A,train
337,170,4642,0.32314653672119736,27.305882352941175,1PZM_A,train
349,170,4654,0.3239819004524887,27.376470588235293,1PZM_B,train
470,236,6918,0.24947710061305445,29.3135593220339,1PZN_D,train
464,236,6960,0.25099170573386226,29.491525423728813,1PZN_E,train
327,122,2482,0.3362687982658176,20.34426229508197,1Q05_A,train
334,127,2556,0.3194600674915636,20.125984251968504,1Q05_B,train
259,117,3122,0.4600648393751842,26.683760683760685,1Q0K_I,train
260,117,3108,0.45800176834659595,26.564102564102566,1Q0K_K,train
677,330,9620,0.1772128580639219,29.151515151515152,1Q1L_B,train
441,216,5868,0.2527131782945736,27.166666666666668,1Q23_H,train
444,215,5742,0.24959791349706587,26.706976744186047,1Q23_I,train
376,162,3880,0.2975231960739207,23.950617283950617,1Q40_C,train
419,169,4114,0.2897999436460975,24.34319526627219,1Q40_D,train
554,269,7756,0.21516950563169285,28.83271375464684,1Q52_D,train
320,127,3000,0.3749531308586427,23.62204724409449,1Q5H_A,train
349,136,3078,0.3352941176470588,22.63235294117647,1Q5H_B,train
291,160,5066,0.3982704402515723,31.6625,1Q5X_A,train
285,158,5032,0.4057082963799081,31.848101265822784,1Q5X_B,train
519,208,4782,0.2221293199554069,22.990384615384617,1Q6I_A,train
516,208,4794,0.22268673355629878,23.048076923076923,1Q6I_B,train
518,287,8998,0.21924417046368266,31.35191637630662,1Q74_A,train
514,277,8626,0.2256579291581646,31.140794223826713,1Q74_B,train
441,190,4656,0.25931495405179616,24.50526315789474,1Q7L_C,train
308,121,2864,0.3944903581267218,23.669421487603305,1Q8M_A,train
292,121,2864,0.3944903581267218,23.669421487603305,1Q8M_B,train
291,126,3106,0.39441269841269844,24.650793650793652,1Q9U_A,train
292,126,3112,0.3951746031746032,24.6984126984127,1Q9U_B,train
254,115,2728,0.41617086193745234,23.721739130434784,1QAV_B,train
329,113,2004,0.3166877370417193,17.734513274336283,1QB3_A,train
323,109,1920,0.32619775739041795,17.61467889908257,1QB3_C,train
315,102,1724,0.3346922927586876,16.901960784313726,1QBZ_A,train
366,114,1984,0.3080267039279615,17.403508771929825,1QBZ_B,train
490,239,6568,0.23093421469006012,27.481171548117153,1QD6_D,train
681,288,6944,0.16802168021680217,24.11111111111111,1QEX_A,train
676,288,6968,0.16860240030971738,24.194444444444443,1QEX_B,train
465,212,5352,0.23929178216936423,25.245283018867923,1QFH_B,train
472,219,5904,0.2473293955008169,26.958904109589042,1QGE_D,train
332,142,3314,0.3310358605533913,23.338028169014084,1QGT_A,train
461,164,3368,0.25198264252581176,20.536585365853657,1QHH_A,train
790,261,5194,0.15307987032124964,19.90038314176245,1QHH_B,train
269,125,3172,0.4092903225806452,25.376,1QJG_E,train
271,125,3192,0.4118709677419355,25.536,1QJG_F,train
408,241,7328,0.25338865836791147,30.406639004149376,1QL0_A,train
408,241,7308,0.25269709543568464,30.323651452282157,1QL0_B,train
342,166,4476,0.32683461117196055,26.96385542168675,1QOL_F,train
354,173,4750,0.31926334184702243,27.45664739884393,1QOL_G,train
446,245,7178,0.24014720642355303,29.29795918367347,1QQ5_B,train
333,152,4022,0.3504705472289997,26.460526315789473,1QS4_B,train
323,151,3994,0.35267108167770417,26.450331125827816,1QS4_C,train
391,149,3504,0.3177943043714856,23.516778523489933,1QSO_A,train
368,145,3222,0.3086206896551724,22.220689655172414,1QX5_B,train
322,137,3396,0.36453413482181196,24.78832116788321,1QXN_A,train
805,376,10548,0.14961702127659574,28.0531914893617,1QXO_B,train
796,376,10508,0.14904964539007093,27.9468085106383,1QXO_D,train
306,134,3366,0.3777353832342049,25.119402985074625,1QYN_A,train
311,133,3426,0.3902939166097061,25.7593984962406,1QYN_B,train
689,379,12030,0.16794404657201492,31.741424802110817,1R0K_C,train
688,380,12108,0.16814331342869046,31.86315789473684,1R0K_D,train
394,274,10096,0.2699393064356568,36.846715328467155,1R0R_E,train
514,251,7110,0.22661354581673307,28.326693227091635,1R15_E,train
511,251,7068,0.22527490039840636,28.159362549800797,1R15_F,train
494,283,8302,0.20805453224068365,29.335689045936395,1R2F_A,train
491,281,8222,0.20899847483477377,29.259786476868328,1R2F_B,train
531,312,9636,0.1986148899332179,30.884615384615383,1R30_A,train
538,313,9658,0.19779634635864668,30.856230031948883,1R30_B,train
359,110,1790,0.29858215179316094,16.272727272727273,1R4C_B,train
559,283,8506,0.21316692980477658,30.0565371024735,1R52_C,train
565,282,8458,0.21347265339087856,29.99290780141844,1R52_D,train
454,178,4188,0.2658541230241859,23.528089887640448,1R5I_A,train
497,214,5484,0.2406212978807424,25.626168224299064,1R5I_D,train
312,142,3866,0.3861752072720008,27.225352112676056,1R6O_A,train
317,142,3834,0.3829787234042553,27.0,1R6Q_A,train
702,375,11402,0.16259536541889483,30.405333333333335,1R7I_B,train
634,272,6902,0.18726937269372693,25.375,1R8J_A,train
410,187,5000,0.2875050313380484,26.737967914438503,1R8S_E,train
295,100,1992,0.4024242424242424,19.92,1R8U_B,train
512,263,7778,0.22575682814268713,29.574144486692017,1RDF_B,train
515,263,7736,0.22453777610077497,29.41444866920152,1RDF_C,train
821,391,10838,0.14214702603449406,27.718670076726344,1RER_A,train
824,391,10806,0.14172732638205784,27.63682864450128,1RER_C,train
503,213,5560,0.24625741872619364,26.103286384976524,1RF8_A,train
305,100,1658,0.33494949494949494,16.58,1RF8_B,train
345,161,4596,0.35683229813664596,28.546583850931675,1RFZ_A,train
311,153,4528,0.3894048847609219,29.594771241830067,1RFZ_D,train
292,145,3918,0.37528735632183907,27.020689655172415,1RHG_A,train
282,145,3912,0.37471264367816093,26.979310344827585,1RHG_C,train
234,124,3528,0.4626278520849725,28.451612903225808,1RI8_A,train
250,129,3632,0.43992248062015504,28.155038759689923,1RI8_B,train
238,123,3500,0.46648007463681196,28.45528455284553,1RJC_A,train
252,129,3626,0.43919573643410853,28.108527131782946,1RJC_B,train
476,213,5600,0.24802905483213747,26.291079812206572,1RK4_A,train
471,206,5428,0.2570684347620175,26.349514563106798,1RK4_B,train
607,258,6572,0.1982324374868036,25.472868217054263,1RKC_A,train
574,262,7058,0.20642859231961627,26.938931297709924,1RKE_A,train
378,174,4518,0.3001793900737493,25.96551724137931,1RLB_E,train
335,156,4352,0.3599669148056245,27.897435897435898,1RLI_B,train
477,240,6694,0.23340306834030683,27.891666666666666,1RO7_C,train
534,321,10702,0.20837227414330217,33.33956386292835,1RPN_A,train
539,322,10754,0.20808420889688667,33.39751552795031,1RPN_D,train
377,165,4346,0.3212121212121212,26.33939393939394,1RPQ_A,train
669,337,9942,0.17560406952098348,29.501483679525222,1RQD_A,train
625,321,9454,0.18407320872274144,29.45171339563863,1RQD_B,train
334,161,4558,0.3538819875776398,28.31055900621118,1RTY_B,train
425,189,4680,0.2634245187436677,24.761904761904763,1RV6_VW,train
321,149,3976,0.36060221295120626,26.684563758389263,1RXD_B,train
315,147,3900,0.363433044450657,26.53061224489796,1RXD_C,train
330,151,4076,0.35991169977924947,26.99337748344371,1RY7_A,train
681,364,11494,0.17397753761390125,31.576923076923077,1RYI_D,train
626,305,8452,0.1823123382226057,27.711475409836066,1RZJ_G,train
595,328,10146,0.18919221302304767,30.932926829268293,1RZP_B,train
722,380,11330,0.1573392584363283,29.81578947368421,1S16_A,train
727,380,11306,0.1570059713928621,29.75263157894737,1S16_B,train
325,137,3328,0.3572348647488192,24.291970802919707,1S1Q_A,train
361,143,3194,0.31458682162907514,22.335664335664337,1S26_F,train
323,127,2930,0.366204224471941,23.070866141732285,1S28_C,train
303,165,4966,0.36703621581670365,30.096969696969698,1S3N_A,train
302,165,4966,0.36703621581670365,30.096969696969698,1S3N_B,train
367,147,3636,0.33883142298015095,24.73469387755102,1S3Z_A,train
365,145,3616,0.346360153256705,24.93793103448276,1S3Z_B,train
316,155,4174,0.3497276916631755,26.929032258064517,1S4C_B,train
304,147,3844,0.358214518684186,26.14965986394558,1S4C_C,train
317,149,3914,0.35497914021403953,26.268456375838927,1S59_C,train
314,149,3916,0.35516052965717393,26.28187919463087,1S59_E,train
246,103,2410,0.4587854559299448,23.398058252427184,1S5F_D,train
249,103,2380,0.45307443365695793,23.106796116504853,1S5F_E,train
443,158,3056,0.24639200193501573,19.341772151898734,1S7M_A,train
448,157,3000,0.2449779519843214,19.10828025477707,1S7M_B,train
348,168,4824,0.3438836612489307,28.714285714285715,1S8F_A,train
349,173,4866,0.32706008872160236,28.127167630057805,1S8F_B,train
313,124,2966,0.3889325990034094,23.919354838709676,1SB2_B,train
485,238,6510,0.2308265078183172,27.352941176470587,1SBB_A,train
471,239,6800,0.2390914524805738,28.451882845188283,1SBB_B,train
758,382,11158,0.1533303101510217,29.209424083769633,1SC6_A,train
347,111,1824,0.2987714987714988,16.43243243243243,1SCE_C,train
323,103,1734,0.3300970873786408,16.83495145631068,1SCE_D,train
551,268,7718,0.21571915702386943,28.79850746268657,1SDD_A,train
291,106,2188,0.3931716082659479,20.641509433962263,1SFX_A,train
286,102,2174,0.42205397010289264,21.313725490196077,1SFX_B,train
288,109,2334,0.3965341488277268,21.412844036697248,1SG2_B,train
378,142,3002,0.29987014284287283,21.140845070422536,1SG2_C,train
456,249,7460,0.2416116077212074,29.95983935742972,1SG4_A,train
482,258,7742,0.23352336138509336,30.007751937984494,1SG4_B,train
412,231,7418,0.2792396009787314,32.112554112554115,1SGJ_A,train
307,115,2654,0.404881769641495,23.078260869565216,1SHS_A,train
300,115,2650,0.40427154843630814,23.043478260869566,1SHS_C,train
307,115,2650,0.40427154843630814,23.043478260869566,1SHS_E,train
323,138,3410,0.3607320427377552,24.71014492753623,1SHW_A,train
387,181,4894,0.30042971147943526,27.03867403314917,1SHW_B,train
459,228,7114,0.274905324986475,31.20175438596491,1SHY_A,train
652,326,9098,0.17174138744690892,27.9079754601227,1SHZ_A,train
489,196,4660,0.24385138670852957,23.775510204081634,1SHZ_C,train
854,354,8718,0.13953041724684304,24.627118644067796,1SIE_F,train
586,267,6716,0.18912449663484554,25.153558052434455,1SLQ_E,train
588,265,6736,0.19256718124642652,25.418867924528303,1SLQ_F,train
268,113,2812,0.4443742098609355,24.884955752212388,1SMO_A,train
262,110,2794,0.46605504587155966,25.4,1SMO_B,train
332,129,3164,0.38323643410852715,24.527131782945737,1SND_A,train
337,129,3126,0.37863372093023256,24.232558139534884,1SND_B,train
671,364,10644,0.1611116156570702,29.24175824175824,1SOJ_A,train
714,381,10878,0.15026937422295897,28.551181102362204,1SOJ_J,train
555,278,8368,0.21733371425603198,30.100719424460433,1SOT_A,train
551,276,8290,0.21844532279314888,30.036231884057973,1SOT_C,train
688,386,11570,0.15570957539869457,29.974093264248705,1SP8_C,train
696,393,11824,0.15350262242301502,30.08651399491094,1SP8_D,train
404,264,9582,0.27601106118216384,36.29545454545455,1SPB_S,train
703,333,9520,0.17222041318426862,28.58858858858859,1SPI_A,train
644,328,9618,0.17934660997986127,29.323170731707318,1SPI_B,train
230,109,2874,0.48827726809378186,26.36697247706422,1SPP_A,train
217,112,3046,0.49002574002574,27.196428571428573,1SPP_B,train
463,247,7540,0.24818142918271288,30.526315789473685,1SQ7_A,train
473,247,7536,0.24804976794707218,30.510121457489877,1SQ7_B,train
831,378,10402,0.14598683564200807,27.51851851851852,1SQB_C,train
621,241,5474,0.1892807745504841,22.713692946058092,1SQB_D,train
361,167,4542,0.3276819854267369,27.197604790419163,1SR4_A,train
355,154,3870,0.3284950343773873,25.12987012987013,1SR4_C,train
411,144,2850,0.2768065268065268,19.791666666666668,1SR6_B,train
365,140,3098,0.3183967112024666,22.12857142857143,1SS4_B,train
686,300,7402,0.16503901895206244,24.673333333333332,1ST0_A,train
712,297,7072,0.16088816088816088,23.811447811447813,1ST0_B,train
295,141,3714,0.3762917933130699,26.340425531914892,1STM_D,train
691,311,8406,0.1743802510113059,27.028938906752412,1STZ_B,train
690,311,8378,0.17379939840265532,26.938906752411576,1STZ_C,train
335,184,5654,0.3358279876455215,30.72826086956522,1SU1_A,train
334,182,5544,0.33659158521036975,30.46153846153846,1SU1_D,train
473,227,6320,0.24638415656309695,27.841409691629956,1SUS_C,train
492,249,7542,0.24426739214924212,30.289156626506024,1SUW_C,train
489,249,7552,0.24459126829900246,30.329317269076306,1SUW_D,train
437,232,6732,0.2512315270935961,29.017241379310345,1SVZ_B,train
265,112,2542,0.4089446589446589,22.696428571428573,1SWJ_A,train
270,118,2796,0.4050412863972186,23.694915254237287,1SWJ_B,train
665,316,8976,0.18034960819770945,28.40506329113924,1SXJ_B,train
697,322,8718,0.16868868636442794,27.074534161490682,1SXJ_C,train
720,328,8896,0.1658834936973223,27.121951219512194,1SXJ_D,train
711,317,8510,0.1699077586551132,26.845425867507885,1SXJ_E,train
369,168,4446,0.3169375534644996,26.464285714285715,1SY6_A,train
591,259,6762,0.2023884349465745,26.10810810810811,1SYQ_A,train
283,135,3708,0.4099502487562189,27.466666666666665,1SYX_A,train
612,314,9346,0.19018741987342544,29.764331210191084,1SZ2_A,train
614,315,9448,0.19104236174299868,29.993650793650794,1SZ2_B,train
349,147,3896,0.3630602926101948,26.503401360544217,1SZH_A,train
566,264,6970,0.20077197833851826,26.401515151515152,1T0F_A,train
568,262,6870,0.2009300693164868,26.221374045801525,1T0F_B,train
403,182,4500,0.2732074555278975,24.725274725274726,1T0H_B,train
331,174,5078,0.3373862201847053,29.183908045977013,1T0P_A,train
849,376,9592,0.13605673758865247,25.51063829787234,1T11_A,train
486,220,5776,0.2397675383976754,26.254545454545454,1T33_A,train
481,214,5450,0.23912948093545697,25.46728971962617,1T33_B,train
674,306,8154,0.1747348119575699,26.647058823529413,1T3L_A,train
373,131,2664,0.3128596594245449,20.33587786259542,1T3W_A,train
360,144,3370,0.3273115773115773,23.40277777777778,1T44_G,train
487,250,6920,0.22232931726907632,27.68,1T5Z_A,train
378,153,3686,0.31699346405228757,24.091503267973856,1T62_A,train
497,250,6824,0.21924497991967873,27.296,1T63_A,train
321,170,5122,0.3565610859728507,30.129411764705882,1T6B_Y,train
629,368,11474,0.1699147020495202,31.179347826086957,1T6G_B,train
307,182,5492,0.33343452127982515,30.175824175824175,1T6G_D,train
431,162,3448,0.2643969020780615,21.28395061728395,1T6S_A,train
428,162,3448,0.2643969020780615,21.28395061728395,1T6S_B,train
445,255,8204,0.2533271576347074,32.17254901960784,1T70_C,train
614,320,9260,0.18142633228840124,28.9375,1T8Q_B,train
609,319,9260,0.18256737840342266,29.0282131661442,1T8Q_C,train
550,271,7386,0.20188601886018862,27.25461254612546,1T8U_B,train
649,261,6188,0.18237547892720307,23.708812260536398,1T98_A,train
691,387,12414,0.1662047636261397,32.07751937984496,1T9G_B,train
718,388,12442,0.16572098351048242,32.06701030927835,1T9G_C,train
469,274,8380,0.22405818026255983,30.583941605839417,1TA3_A,train
454,301,9678,0.21435215946843852,32.15282392026578,1TA3_B,train
365,223,7146,0.28869227972366984,32.044843049327355,1TAW_A,train
587,327,10346,0.1941051762631095,31.63914373088685,1TB3_B,train
604,332,10510,0.1912787100061879,31.656626506024097,1TB3_C,train
598,271,7150,0.19543528768621019,26.383763837638377,1TDQ_A,train
273,126,3500,0.4444444444444444,27.77777777777778,1TDQ_B,train
495,255,7304,0.22553651381812567,28.643137254901962,1TDT_B,train
480,274,8388,0.22427207828667683,30.613138686131386,1TE1_A,train
336,190,5610,0.31244778613199664,29.526315789473685,1TE1_B,train
412,211,6050,0.2730760550665764,28.672985781990523,1TE2_B,train
298,136,3694,0.40239651416122,27.16176470588235,1THN_A,train
294,136,3650,0.39760348583877997,26.83823529411765,1THN_C,train
365,114,1906,0.295916783108213,16.719298245614034,1TIJ_A,train
357,112,1842,0.29633204633204635,16.446428571428573,1TIJ_B,train
391,175,4754,0.3122495894909688,27.165714285714287,1TJO_C,train
414,189,5112,0.2877406281661601,27.047619047619047,1TLJ_A,train
411,188,5156,0.2933211969507339,27.425531914893618,1TLJ_B,train
417,281,10318,0.26227758007117435,36.718861209964416,1TM1_E,train
415,281,10222,0.2598373157092018,36.37722419928826,1TM3_E,train
416,281,10200,0.2592780884595831,36.29893238434164,1TM4_E,train
414,281,10316,0.26222674123029993,36.711743772241995,1TM5_E,train
608,292,7580,0.17841171209339546,25.958904109589042,1TMX_A,train
603,287,7466,0.18191564533027949,26.013937282229964,1TMX_B,train
332,142,3590,0.35860553391269606,25.281690140845072,1TO0_G,train
342,144,3628,0.35236985236985235,25.194444444444443,1TO0_H,train
410,281,10330,0.26258261311642095,36.761565836298935,1TO1_E,train
668,371,11994,0.1747504917316238,32.328840970350406,1TO6_A,train
673,371,11992,0.17472135207984266,32.32345013477089,1TO6_B,train
489,277,8292,0.21692042065609796,29.935018050541515,1TOA_A,train
494,277,8278,0.21655417778475383,29.884476534296027,1TOA_B,train
332,126,3072,0.3900952380952381,24.38095238095238,1TQ8_C,train
315,122,2710,0.3671589215553448,22.21311475409836,1TQ9_A,train
315,122,2732,0.3701395474867904,22.39344262295082,1TQ9_B,train
240,102,2410,0.46787031644340904,23.627450980392158,1TQB_A,train
358,144,3166,0.3074980574980575,21.98611111111111,1TU1_A,train
383,196,5352,0.2800627943485086,27.306122448979593,1TUE_M,train
438,194,4924,0.26302013781315103,25.38144329896907,1TUE_Q,train
390,196,5310,0.2778649921507064,27.091836734693878,1TX4_A,train
365,174,5068,0.33672181250415256,29.126436781609197,1TX4_B,train
549,253,6636,0.20816864295125165,26.229249011857707,1TXN_A,train
548,250,6558,0.2106987951807229,26.232,1TXN_B,train
385,155,3630,0.30414746543778803,23.419354838709676,1TY4_A,train
463,202,5152,0.2537806019407911,25.504950495049506,1TY9_A,train
477,207,5232,0.24539186717320952,25.27536231884058,1TY9_B,train
592,334,9868,0.17744690798583015,29.54491017964072,1TZ9_A,train
608,334,9896,0.17795040549531568,29.62874251497006,1TZ9_B,train
559,322,9676,0.18722547938313888,30.049689440993788,1TZS_A,train
520,258,7550,0.22773203028383554,29.26356589147287,1U0R_B,train
560,285,8540,0.21102050901902644,29.964912280701753,1U0R_C,train
246,118,3380,0.4896421845574388,28.64406779661017,1U0S_Y,train
413,192,5160,0.281413612565445,26.875,1U20_B,train
496,286,9002,0.22088087351245245,31.475524475524477,1U2E_A,train
494,286,9006,0.22097902097902097,31.48951048951049,1U2E_C,train
309,114,2366,0.3673342648657041,20.75438596491228,1U2M_B,train
314,135,3322,0.36727473742399114,24.607407407407408,1U2V_G,train
450,195,4890,0.25852498017446474,25.076923076923077,1U4F_C,train
469,197,4892,0.25339272764943543,24.83248730964467,1U4F_D,train
408,176,4340,0.2818181818181818,24.65909090909091,1U5I_B,train
692,366,10892,0.16306609776180853,29.759562841530055,1U5U_A,train
695,366,10820,0.16198817276742272,29.562841530054644,1U5U_B,train
